id,iso,adm1,adm2
14012,EGY,EGY.20_1,EGY.20.11_1
14013,EGY,EGY.20_1,EGY.20.12_1
14014,EGY,EGY.20_1,EGY.20.2_1
14015,EGY,EGY.20_1,EGY.20.3_1
14016,EGY,EGY.20_1,EGY.20.4_1
14017,EGY,EGY.20_1,EGY.20.5_1
14018,EGY,EGY.20_1,EGY.20.6_1
14019,EGY,EGY.20_1,EGY.20.7_1
14020,EGY,EGY.20_1,EGY.20.8_1
14021,EGY,EGY.20_1,EGY.20.9_1
14022,EGY,EGY.21_1,EGY.21.1_1
14023,EGY,EGY.21_1,EGY.21.2_1
14024,EGY,EGY.21_1,EGY.21.3_1
14025,EGY,EGY.21_1,EGY.21.4_1
14026,EGY,EGY.21_1,EGY.21.5_1
14027,EGY,EGY.21_1,EGY.21.6_1
14028,EGY,EGY.21_1,EGY.21.7_1
14029,EGY,EGY.21_1,EGY.21.8_1
14030,EGY,EGY.22_1,EGY.22.1_1
14031,EGY,EGY.22_1,EGY.22.2_1
14032,EGY,EGY.22_1,EGY.22.3_1
14033,EGY,EGY.22_1,EGY.22.4_1
14034,EGY,EGY.22_1,EGY.22.5_1
14035,EGY,EGY.22_1,EGY.22.6_1
14036,EGY,EGY.22_1,EGY.22.7_1
14037,EGY,EGY.22_1,EGY.22.8_1
14038,EGY,EGY.22_1,EGY.22.9_1
14039,EGY,EGY.23_1,EGY.23.1_1
14040,EGY,EGY.23_1,EGY.23.10_1
14041,EGY,EGY.23_1,EGY.23.2_1
14042,EGY,EGY.23_1,EGY.23.3_1
14043,EGY,EGY.23_1,EGY.23.4_1
14044,EGY,EGY.23_1,EGY.23.5_1
14045,EGY,EGY.23_1,EGY.23.6_1
14046,EGY,EGY.23_1,EGY.23.7_1
14047,EGY,EGY.23_1,EGY.23.8_1
14048,EGY,EGY.23_1,EGY.23.9_1
14049,EGY,EGY.24_1,EGY.24.1_1
14050,EGY,EGY.24_1,EGY.24.2_1
14051,EGY,EGY.24_1,EGY.24.3_1
14052,EGY,EGY.24_1,EGY.24.4_1
14053,EGY,EGY.24_1,EGY.24.5_1
14054,EGY,EGY.24_1,EGY.24.6_1
14055,EGY,EGY.24_1,EGY.24.7_1
14056,EGY,EGY.25_1,EGY.25.1_1
14057,EGY,EGY.25_1,EGY.25.10_1
14058,EGY,EGY.25_1,EGY.25.11_1
14059,EGY,EGY.25_1,EGY.25.12_1
14060,EGY,EGY.25_1,EGY.25.13_1
14061,EGY,EGY.25_1,EGY.25.2_1
14062,EGY,EGY.25_1,EGY.25.3_1
14063,EGY,EGY.25_1,EGY.25.4_1
14064,EGY,EGY.25_1,EGY.25.5_1
14065,EGY,EGY.25_1,EGY.25.6_1
14066,EGY,EGY.25_1,EGY.25.7_1
14067,EGY,EGY.25_1,EGY.25.8_1
14068,EGY,EGY.25_1,EGY.25.9_1
14069,EGY,EGY.26_1,EGY.26.1_1
14070,EGY,EGY.26_1,EGY.26.10_1
14071,EGY,EGY.26_1,EGY.26.11_1
14072,EGY,EGY.26_1,EGY.26.2_1
14073,EGY,EGY.26_1,EGY.26.3_1
14074,EGY,EGY.26_1,EGY.26.4_1
14075,EGY,EGY.26_1,EGY.26.5_1
14076,EGY,EGY.26_1,EGY.26.6_1
14077,EGY,EGY.26_1,EGY.26.7_1
14078,EGY,EGY.26_1,EGY.26.8_1
14079,EGY,EGY.26_1,EGY.26.9_1
14080,EGY,EGY.27_1,EGY.27.1_1
14081,EGY,EGY.27_1,EGY.27.10_1
14082,EGY,EGY.27_1,EGY.27.11_1
14083,EGY,EGY.27_1,EGY.27.12_1
14084,EGY,EGY.27_1,EGY.27.13_1
14085,EGY,EGY.27_1,EGY.27.14_1
14086,EGY,EGY.27_1,EGY.27.15_1
14087,EGY,EGY.27_1,EGY.27.16_1
14088,EGY,EGY.27_1,EGY.27.17_1
14089,EGY,EGY.27_1,EGY.27.18_1
14090,EGY,EGY.27_1,EGY.27.2_1
14091,EGY,EGY.27_1,EGY.27.3_1
14092,EGY,EGY.27_1,EGY.27.4_1
14093,EGY,EGY.27_1,EGY.27.5_1
14094,EGY,EGY.27_1,EGY.27.6_1
14095,EGY,EGY.27_1,EGY.27.7_1
14096,EGY,EGY.27_1,EGY.27.8_1
14097,EGY,EGY.27_1,EGY.27.9_1
14098,EGY,EGY.3_1,EGY.3.1_1
14099,EGY,EGY.3_1,EGY.3.10_1
14100,EGY,EGY.3_1,EGY.3.11_1
14101,EGY,EGY.3_1,EGY.3.12_1
14102,EGY,EGY.3_1,EGY.3.13_1
14103,EGY,EGY.3_1,EGY.3.14_1
14104,EGY,EGY.3_1,EGY.3.15_1
14105,EGY,EGY.3_1,EGY.3.16_1
14106,EGY,EGY.3_1,EGY.3.17_1
14107,EGY,EGY.3_1,EGY.3.2_1
14108,EGY,EGY.3_1,EGY.3.3_1
14109,EGY,EGY.3_1,EGY.3.4_1
14110,EGY,EGY.3_1,EGY.3.5_1
14111,EGY,EGY.3_1,EGY.3.6_1
14112,EGY,EGY.3_1,EGY.3.7_1
14113,EGY,EGY.3_1,EGY.3.8_1
14114,EGY,EGY.3_1,EGY.3.9_1
14115,EGY,EGY.4_1,EGY.4.1_1
14116,EGY,EGY.4_1,EGY.4.2_1
14117,EGY,EGY.4_1,EGY.4.3_1
14118,EGY,EGY.4_1,EGY.4.4_1
14119,EGY,EGY.4_1,EGY.4.5_1
14120,EGY,EGY.4_1,EGY.4.6_1
14121,EGY,EGY.4_1,EGY.4.7_1
14122,EGY,EGY.4_1,EGY.4.8_1
14123,EGY,EGY.5_1,EGY.5.1_1
14124,EGY,EGY.5_1,EGY.5.10_1
14125,EGY,EGY.5_1,EGY.5.11_1
14126,EGY,EGY.5_1,EGY.5.12_1
14127,EGY,EGY.5_1,EGY.5.2_1
14128,EGY,EGY.5_1,EGY.5.3_1
14129,EGY,EGY.5_1,EGY.5.4_1
14130,EGY,EGY.5_1,EGY.5.5_1
14131,EGY,EGY.5_1,EGY.5.6_1
14132,EGY,EGY.5_1,EGY.5.7_1
14133,EGY,EGY.5_1,EGY.5.8_1
14134,EGY,EGY.5_1,EGY.5.9_1
14135,EGY,EGY.6_1,EGY.6.1_1
14136,EGY,EGY.6_1,EGY.6.10_1
14137,EGY,EGY.6_1,EGY.6.11_1
14138,EGY,EGY.6_1,EGY.6.12_1
14139,EGY,EGY.6_1,EGY.6.13_1
14140,EGY,EGY.6_1,EGY.6.14_1
14141,EGY,EGY.6_1,EGY.6.15_1
14142,EGY,EGY.6_1,EGY.6.16_1
14143,EGY,EGY.6_1,EGY.6.17_1
14144,EGY,EGY.6_1,EGY.6.18_1
14145,EGY,EGY.6_1,EGY.6.2_1
14146,EGY,EGY.6_1,EGY.6.3_1
14147,EGY,EGY.6_1,EGY.6.4_1
14148,EGY,EGY.6_1,EGY.6.5_1
14149,EGY,EGY.6_1,EGY.6.6_1
14150,EGY,EGY.6_1,EGY.6.7_1
14151,EGY,EGY.6_1,EGY.6.8_1
14152,EGY,EGY.6_1,EGY.6.9_1
14153,EGY,EGY.7_1,EGY.7.1_1
14154,EGY,EGY.7_1,EGY.7.2_1
14155,EGY,EGY.7_1,EGY.7.3_1
14156,EGY,EGY.7_1,EGY.7.4_1
14157,EGY,EGY.7_1,EGY.7.5_1
14158,EGY,EGY.7_1,EGY.7.6_1
14159,EGY,EGY.7_1,EGY.7.7_1
14160,EGY,EGY.7_1,EGY.7.8_1
14161,EGY,EGY.8_1,EGY.8.1_1
14162,EGY,EGY.8_1,EGY.8.10_1
14163,EGY,EGY.8_1,EGY.8.11_1
14164,EGY,EGY.8_1,EGY.8.12_1
14165,EGY,EGY.8_1,EGY.8.13_1
14166,EGY,EGY.8_1,EGY.8.14_1
14167,EGY,EGY.8_1,EGY.8.15_1
14168,EGY,EGY.8_1,EGY.8.16_1
14169,EGY,EGY.8_1,EGY.8.17_1
14170,EGY,EGY.8_1,EGY.8.18_1
14171,EGY,EGY.8_1,EGY.8.19_1
14172,EGY,EGY.8_1,EGY.8.2_1
14173,EGY,EGY.8_1,EGY.8.3_1
14174,EGY,EGY.8_1,EGY.8.4_1
14175,EGY,EGY.8_1,EGY.8.5_1
14176,EGY,EGY.8_1,EGY.8.6_1
14177,EGY,EGY.8_1,EGY.8.7_1
14178,EGY,EGY.8_1,EGY.8.8_1
14179,EGY,EGY.8_1,EGY.8.9_1
14180,EGY,EGY.9_1,EGY.9.1_1
14181,EGY,EGY.9_1,EGY.9.10_1
14182,EGY,EGY.9_1,EGY.9.11_1
14183,EGY,EGY.9_1,EGY.9.2_1
14184,EGY,EGY.9_1,EGY.9.3_1
14185,EGY,EGY.9_1,EGY.9.4_1
14186,EGY,EGY.9_1,EGY.9.5_1
14187,EGY,EGY.9_1,EGY.9.6_1
14188,EGY,EGY.9_1,EGY.9.7_1
14189,EGY,EGY.9_1,EGY.9.8_1
14190,EGY,EGY.9_1,EGY.9.9_1
14191,ERI,ERI.1_1,ERI.1.1_1
14192,ERI,ERI.1_1,ERI.1.2_1
14193,ERI,ERI.1_1,ERI.1.3_1
14194,ERI,ERI.1_1,ERI.1.4_1
14195,ERI,ERI.2_1,ERI.2.1_1
14196,ERI,ERI.2_1,ERI.2.2_1
14197,ERI,ERI.2_1,ERI.2.3_1
14198,ERI,ERI.2_1,ERI.2.4_1
14199,ERI,ERI.2_1,ERI.2.5_1
14200,ERI,ERI.2_1,ERI.2.6_1
14201,ERI,ERI.2_1,ERI.2.7_1
14202,ERI,ERI.2_1,ERI.2.8_1
14203,ERI,ERI.3_1,ERI.3.1_1
14204,ERI,ERI.3_1,ERI.3.2_1
14205,ERI,ERI.3_1,ERI.3.3_1
14206,ERI,ERI.3_1,ERI.3.4_1
14207,ERI,ERI.4_1,ERI.4.1_1
14208,ERI,ERI.4_1,ERI.4.10_1
14209,ERI,ERI.4_1,ERI.4.11_1
14210,ERI,ERI.4_1,ERI.4.12_1
14211,ERI,ERI.4_1,ERI.4.13_1
14212,ERI,ERI.4_1,ERI.4.2_1
14213,ERI,ERI.4_1,ERI.4.3_1
14214,ERI,ERI.4_1,ERI.4.4_1
14215,ERI,ERI.4_1,ERI.4.5_1
14216,ERI,ERI.4_1,ERI.4.6_1
14217,ERI,ERI.4_1,ERI.4.7_1
14218,ERI,ERI.4_1,ERI.4.8_1
14219,ERI,ERI.4_1,ERI.4.9_1
14220,ERI,ERI.5_1,ERI.5.1_1
14221,ERI,ERI.5_1,ERI.5.10_1
14222,ERI,ERI.5_1,ERI.5.11_1
14223,ERI,ERI.5_1,ERI.5.2_1
14224,ERI,ERI.5_1,ERI.5.3_1
14225,ERI,ERI.5_1,ERI.5.4_1
14226,ERI,ERI.5_1,ERI.5.5_1
14227,ERI,ERI.5_1,ERI.5.6_1
14228,ERI,ERI.5_1,ERI.5.7_1
14229,ERI,ERI.5_1,ERI.5.8_1
14230,ERI,ERI.5_1,ERI.5.9_1
14231,ERI,ERI.6_1,ERI.6.1_1
14232,ERI,ERI.6_1,ERI.6.10_1
14233,ERI,ERI.6_1,ERI.6.2_1
14234,ERI,ERI.6_1,ERI.6.3_1
14235,ERI,ERI.6_1,ERI.6.4_1
14236,ERI,ERI.6_1,ERI.6.5_1
14237,ERI,ERI.6_1,ERI.6.6_1
14238,ERI,ERI.6_1,ERI.6.7_1
14239,ERI,ERI.6_1,ERI.6.8_1
14240,ERI,ERI.6_1,ERI.6.9_1
14241,ESH,ESH.1_1,NULL
14242,ESH,ESH.2_1,NULL
14243,ESH,ESH.3_1,NULL
14244,ESH,ESH.4_1,NULL
14245,ESP,ESP.1_1,ESP.1.1_1
14246,ESP,ESP.1_1,ESP.1.2_1
14247,ESP,ESP.1_1,ESP.1.3_1
14248,ESP,ESP.1_1,ESP.1.4_1
14249,ESP,ESP.1_1,ESP.1.5_1
14250,ESP,ESP.1_1,ESP.1.6_1
14251,ESP,ESP.1_1,ESP.1.7_1
14252,ESP,ESP.1_1,ESP.1.8_1
14253,ESP,ESP.10_1,ESP.10.1_1
14254,ESP,ESP.10_1,ESP.10.2_1
14255,ESP,ESP.10_1,ESP.10.3_1
14256,ESP,ESP.11_1,ESP.11.1_1
14257,ESP,ESP.11_1,ESP.11.2_1
14258,ESP,ESP.12_1,ESP.12.1_1
14259,ESP,ESP.12_1,ESP.12.2_1
14260,ESP,ESP.12_1,ESP.12.3_1
14261,ESP,ESP.12_1,ESP.12.4_1
14262,ESP,ESP.13_1,ESP.13.1_1
14263,ESP,ESP.14_1,ESP.14.1_1
14264,ESP,ESP.14_1,ESP.14.2_1
14265,ESP,ESP.15_1,ESP.15.1_1
14266,ESP,ESP.16_1,ESP.16.1_1
14267,ESP,ESP.16_1,ESP.16.2_1
14268,ESP,ESP.16_1,ESP.16.3_1
14269,ESP,ESP.17_1,ESP.17.1_1
14270,ESP,ESP.18_1,ESP.18.1_1
14271,ESP,ESP.2_1,ESP.2.1_1
14272,ESP,ESP.2_1,ESP.2.2_1
14273,ESP,ESP.2_1,ESP.2.3_1
14274,ESP,ESP.3_1,ESP.3.1_1
14275,ESP,ESP.4_1,ESP.4.1_1
14276,ESP,ESP.4_1,ESP.4.2_1
14277,ESP,ESP.4_1,ESP.4.3_1
14278,ESP,ESP.4_1,ESP.4.4_1
14279,ESP,ESP.4_1,ESP.4.5_1
14280,ESP,ESP.5_1,ESP.5.1_1
14281,ESP,ESP.5_1,ESP.5.2_1
14282,ESP,ESP.5_1,ESP.5.3_1
14283,ESP,ESP.5_1,ESP.5.4_1
14284,ESP,ESP.5_1,ESP.5.5_1
14285,ESP,ESP.5_1,ESP.5.6_1
14286,ESP,ESP.5_1,ESP.5.7_1
14287,ESP,ESP.5_1,ESP.5.8_1
14288,ESP,ESP.5_1,ESP.5.9_1
14289,ESP,ESP.6_1,ESP.6.1_1
14290,ESP,ESP.6_1,ESP.6.2_1
14291,ESP,ESP.6_1,ESP.6.3_1
14292,ESP,ESP.6_1,ESP.6.4_1
14293,ESP,ESP.7_1,ESP.7.1_1
14294,ESP,ESP.7_1,ESP.7.2_1
14295,ESP,ESP.8_1,ESP.8.1_1
14296,ESP,ESP.9_1,ESP.9.1_1
14297,EST,EST.1_1,EST.1.1_1
14298,EST,EST.1_1,EST.1.10_1
14299,EST,EST.1_1,EST.1.11_1
14300,EST,EST.1_1,EST.1.12_1
14301,EST,EST.1_1,EST.1.13_1
14302,EST,EST.1_1,EST.1.14_1
14303,EST,EST.1_1,EST.1.15_1
14304,EST,EST.1_1,EST.1.16_1
14305,EST,EST.1_1,EST.1.17_1
14306,EST,EST.1_1,EST.1.18_1
14307,EST,EST.1_1,EST.1.19_1
14308,EST,EST.1_1,EST.1.2_1
14309,EST,EST.1_1,EST.1.20_1
14310,EST,EST.1_1,EST.1.21_1
14311,EST,EST.1_1,EST.1.22_1
14312,EST,EST.1_1,EST.1.3_1
14313,EST,EST.1_1,EST.1.4_1
14314,EST,EST.1_1,EST.1.5_1
14315,EST,EST.1_1,EST.1.6_1
14316,EST,EST.1_1,EST.1.7_1
14317,EST,EST.1_1,EST.1.8_1
14318,EST,EST.1_1,EST.1.9_1
14319,EST,EST.10_1,EST.10.1_1
14320,EST,EST.10_1,EST.10.10_1
14321,EST,EST.10_1,EST.10.11_1
14322,EST,EST.10_1,EST.10.12_1
14323,EST,EST.10_1,EST.10.13_1
14324,EST,EST.10_1,EST.10.14_1
14325,EST,EST.10_1,EST.10.2_1
14326,EST,EST.10_1,EST.10.3_1
14327,EST,EST.10_1,EST.10.4_1
14328,EST,EST.10_1,EST.10.5_1
14329,EST,EST.10_1,EST.10.6_1
14330,EST,EST.10_1,EST.10.7_1
14331,EST,EST.10_1,EST.10.8_1
14332,EST,EST.10_1,EST.10.9_1
14333,EST,EST.11_1,EST.11.1_1
14334,EST,EST.11_1,EST.11.10_1
14335,EST,EST.11_1,EST.11.2_1
14336,EST,EST.11_1,EST.11.3_1
14337,EST,EST.11_1,EST.11.4_1
14338,EST,EST.11_1,EST.11.5_1
14339,EST,EST.11_1,EST.11.6_1
14340,EST,EST.11_1,EST.11.7_1
14341,EST,EST.11_1,EST.11.8_1
14342,EST,EST.11_1,EST.11.9_1
14343,EST,EST.12_1,EST.12.1_1
14344,EST,EST.12_1,EST.12.10_1
14345,EST,EST.12_1,EST.12.11_1
14346,EST,EST.12_1,EST.12.12_1
14347,EST,EST.12_1,EST.12.13_1
14348,EST,EST.12_1,EST.12.14_1
14349,EST,EST.12_1,EST.12.15_1
14350,EST,EST.12_1,EST.12.16_1
14351,EST,EST.12_1,EST.12.2_1
14352,EST,EST.12_1,EST.12.3_1
14353,EST,EST.12_1,EST.12.4_1
14354,EST,EST.12_1,EST.12.5_1
14355,EST,EST.12_1,EST.12.6_1
14356,EST,EST.12_1,EST.12.7_1
14357,EST,EST.12_1,EST.12.8_1
14358,EST,EST.12_1,EST.12.9_1
14359,EST,EST.13_1,EST.13.1_1
14360,EST,EST.13_1,EST.13.10_1
14361,EST,EST.13_1,EST.13.11_1
14362,EST,EST.13_1,EST.13.12_1
14363,EST,EST.13_1,EST.13.13_1
14364,EST,EST.13_1,EST.13.14_1
14365,EST,EST.13_1,EST.13.15_1
14366,EST,EST.13_1,EST.13.16_1
14367,EST,EST.13_1,EST.13.17_1
14368,EST,EST.13_1,EST.13.18_1
14369,EST,EST.13_1,EST.13.19_1
14370,EST,EST.13_1,EST.13.2_1
14371,EST,EST.13_1,EST.13.20_1
14372,EST,EST.13_1,EST.13.21_1
14373,EST,EST.13_1,EST.13.22_1
14374,EST,EST.13_1,EST.13.3_1
14375,EST,EST.13_1,EST.13.4_1
14376,EST,EST.13_1,EST.13.5_1
14377,EST,EST.13_1,EST.13.6_1
14378,EST,EST.13_1,EST.13.7_1
14379,EST,EST.13_1,EST.13.8_1
14380,EST,EST.13_1,EST.13.9_1
14381,EST,EST.14_1,EST.14.1_1
14382,EST,EST.14_1,EST.14.10_1
14383,EST,EST.14_1,EST.14.11_1
14384,EST,EST.14_1,EST.14.12_1
14385,EST,EST.14_1,EST.14.13_1
14386,EST,EST.14_1,EST.14.2_1
14387,EST,EST.14_1,EST.14.3_1
14388,EST,EST.14_1,EST.14.4_1
14389,EST,EST.14_1,EST.14.5_1
14390,EST,EST.14_1,EST.14.6_1
14391,EST,EST.14_1,EST.14.7_1
14392,EST,EST.14_1,EST.14.8_1
14393,EST,EST.14_1,EST.14.9_1
14394,EST,EST.15_1,EST.15.1_1
14395,EST,EST.15_1,EST.15.10_1
14396,EST,EST.15_1,EST.15.11_1
14397,EST,EST.15_1,EST.15.12_1
14398,EST,EST.15_1,EST.15.13_1
14399,EST,EST.15_1,EST.15.14_1
14400,EST,EST.15_1,EST.15.15_1
14401,EST,EST.15_1,EST.15.2_1
14402,EST,EST.15_1,EST.15.3_1
14403,EST,EST.15_1,EST.15.4_1
14404,EST,EST.15_1,EST.15.5_1
14405,EST,EST.15_1,EST.15.6_1
14406,EST,EST.15_1,EST.15.7_1
14407,EST,EST.15_1,EST.15.8_1
14408,EST,EST.15_1,EST.15.9_1
14409,EST,EST.16_1,EST.16.1_1
14410,EST,EST.16_1,EST.16.10_1
14411,EST,EST.16_1,EST.16.11_1
14412,EST,EST.16_1,EST.16.12_1
14413,EST,EST.16_1,EST.16.2_1
14414,EST,EST.16_1,EST.16.3_1
14415,EST,EST.16_1,EST.16.4_1
14416,EST,EST.16_1,EST.16.5_1
14417,EST,EST.16_1,EST.16.6_1
14418,EST,EST.16_1,EST.16.7_1
14419,EST,EST.16_1,EST.16.8_1
14420,EST,EST.16_1,EST.16.9_1
14421,EST,EST.2_1,EST.2.1_1
14422,EST,EST.2_1,EST.2.2_1
14423,EST,EST.2_1,EST.2.3_1
14424,EST,EST.2_1,EST.2.4_1
14425,EST,EST.2_1,EST.2.5_1
14426,EST,EST.3_1,EST.3.1_1
14427,EST,EST.3_1,EST.3.10_1
14428,EST,EST.3_1,EST.3.11_1
14429,EST,EST.3_1,EST.3.12_1
14430,EST,EST.3_1,EST.3.13_1
14431,EST,EST.3_1,EST.3.14_1
14432,EST,EST.3_1,EST.3.15_1
14433,EST,EST.3_1,EST.3.16_1
14434,EST,EST.3_1,EST.3.17_1
14435,EST,EST.3_1,EST.3.18_1
14436,EST,EST.3_1,EST.3.19_1
14437,EST,EST.3_1,EST.3.2_1
14438,EST,EST.3_1,EST.3.20_1
14439,EST,EST.3_1,EST.3.21_1
14440,EST,EST.3_1,EST.3.22_1
14441,EST,EST.3_1,EST.3.3_1
14442,EST,EST.3_1,EST.3.4_1
14443,EST,EST.3_1,EST.3.5_1
14444,EST,EST.3_1,EST.3.6_1
14445,EST,EST.3_1,EST.3.7_1
14446,EST,EST.3_1,EST.3.8_1
14447,EST,EST.3_1,EST.3.9_1
14448,EST,EST.4_1,EST.4.1_1
14449,EST,EST.4_1,EST.4.10_1
14450,EST,EST.4_1,EST.4.11_1
14451,EST,EST.4_1,EST.4.12_1
14452,EST,EST.4_1,EST.4.2_1
14453,EST,EST.4_1,EST.4.3_1
14454,EST,EST.4_1,EST.4.4_1
14455,EST,EST.4_1,EST.4.5_1
14456,EST,EST.4_1,EST.4.6_1
14457,EST,EST.4_1,EST.4.7_1
14458,EST,EST.4_1,EST.4.8_1
14459,EST,EST.4_1,EST.4.9_1
14460,EST,EST.5_1,EST.5.1_1
14461,EST,EST.5_1,EST.5.10_1
14462,EST,EST.5_1,EST.5.11_1
14463,EST,EST.5_1,EST.5.12_1
14464,EST,EST.5_1,EST.5.13_1
14465,EST,EST.5_1,EST.5.2_1
14466,EST,EST.5_1,EST.5.3_1
14467,EST,EST.5_1,EST.5.4_1
14468,EST,EST.5_1,EST.5.5_1
14469,EST,EST.5_1,EST.5.6_1
14470,EST,EST.5_1,EST.5.7_1
14471,EST,EST.5_1,EST.5.8_1
14472,EST,EST.5_1,EST.5.9_1
14473,EST,EST.6_1,EST.6.1_1
14474,EST,EST.6_1,EST.6.10_1
14475,EST,EST.6_1,EST.6.11_1
14476,EST,EST.6_1,EST.6.12_1
14477,EST,EST.6_1,EST.6.13_1
14478,EST,EST.6_1,EST.6.14_1
14479,EST,EST.6_1,EST.6.2_1
14480,EST,EST.6_1,EST.6.3_1
14481,EST,EST.6_1,EST.6.4_1
14482,EST,EST.6_1,EST.6.5_1
14483,EST,EST.6_1,EST.6.6_1
14484,EST,EST.6_1,EST.6.7_1
14485,EST,EST.6_1,EST.6.8_1
14486,EST,EST.6_1,EST.6.9_1
14487,EST,EST.7_1,EST.7.1_1
14488,EST,EST.7_1,EST.7.10_1
14489,EST,EST.7_1,EST.7.11_1
14490,EST,EST.7_1,EST.7.12_1
14491,EST,EST.7_1,EST.7.2_1
14492,EST,EST.7_1,EST.7.3_1
14493,EST,EST.7_1,EST.7.4_1
14494,EST,EST.7_1,EST.7.5_1
14495,EST,EST.7_1,EST.7.6_1
14496,EST,EST.7_1,EST.7.7_1
14497,EST,EST.7_1,EST.7.8_1
14498,EST,EST.7_1,EST.7.9_1
14499,EST,EST.8_1,EST.8.1_1
14500,EST,EST.8_1,EST.8.10_1
14501,EST,EST.8_1,EST.8.11_1
14502,EST,EST.8_1,EST.8.12_1
14503,EST,EST.8_1,EST.8.13_1
14504,EST,EST.8_1,EST.8.14_1
14505,EST,EST.8_1,EST.8.15_1
14506,EST,EST.8_1,EST.8.16_1
14507,EST,EST.8_1,EST.8.17_1
14508,EST,EST.8_1,EST.8.18_1
14509,EST,EST.8_1,EST.8.19_1
14510,EST,EST.8_1,EST.8.2_1
14511,EST,EST.8_1,EST.8.20_1
14512,EST,EST.8_1,EST.8.3_1
14513,EST,EST.8_1,EST.8.4_1
14514,EST,EST.8_1,EST.8.5_1
14515,EST,EST.8_1,EST.8.6_1
14516,EST,EST.8_1,EST.8.7_1
14517,EST,EST.8_1,EST.8.8_1
14518,EST,EST.8_1,EST.8.9_1
14519,EST,EST.9_1,EST.9.1_1
14520,ETH,ETH.1_1,ETH.1.1_1
14521,ETH,ETH.10_1,ETH.10.1_1
14522,ETH,ETH.10_1,ETH.10.10_1
14523,ETH,ETH.10_1,ETH.10.11_1
14524,ETH,ETH.10_1,ETH.10.12_1
14525,ETH,ETH.10_1,ETH.10.13_1
14526,ETH,ETH.10_1,ETH.10.14_1
14527,ETH,ETH.10_1,ETH.10.15_1
14528,ETH,ETH.10_1,ETH.10.16_1
14529,ETH,ETH.10_1,ETH.10.17_1
14530,ETH,ETH.10_1,ETH.10.18_1
14531,ETH,ETH.10_1,ETH.10.19_1
14532,ETH,ETH.10_1,ETH.10.2_1
14533,ETH,ETH.10_1,ETH.10.20_1
14534,ETH,ETH.10_1,ETH.10.21_1
14535,ETH,ETH.10_1,ETH.10.22_1
14536,ETH,ETH.10_1,ETH.10.3_1
14537,ETH,ETH.10_1,ETH.10.4_1
14538,ETH,ETH.10_1,ETH.10.5_1
14539,ETH,ETH.10_1,ETH.10.6_1
14540,ETH,ETH.10_1,ETH.10.7_1
14541,ETH,ETH.10_1,ETH.10.8_1
14542,ETH,ETH.10_1,ETH.10.9_1
14543,ETH,ETH.11_1,ETH.11.1_1
14544,ETH,ETH.11_1,ETH.11.2_1
14545,ETH,ETH.11_1,ETH.11.3_1
14546,ETH,ETH.11_1,ETH.11.4_1
14547,ETH,ETH.11_1,ETH.11.5_1
14548,ETH,ETH.2_1,ETH.2.1_1
14549,ETH,ETH.2_1,ETH.2.2_1
14550,ETH,ETH.2_1,ETH.2.3_1
14551,ETH,ETH.2_1,ETH.2.4_1
14552,ETH,ETH.2_1,ETH.2.5_1
14553,ETH,ETH.3_1,ETH.3.1_1
14554,ETH,ETH.3_1,ETH.3.10_1
14555,ETH,ETH.3_1,ETH.3.11_1
14556,ETH,ETH.3_1,ETH.3.12_1
14557,ETH,ETH.3_1,ETH.3.2_1
14558,ETH,ETH.3_1,ETH.3.3_1
14559,ETH,ETH.3_1,ETH.3.4_1
14560,ETH,ETH.3_1,ETH.3.5_1
14561,ETH,ETH.3_1,ETH.3.6_1
14562,ETH,ETH.3_1,ETH.3.7_1
14563,ETH,ETH.3_1,ETH.3.8_1
14564,ETH,ETH.3_1,ETH.3.9_1
14565,ETH,ETH.4_1,ETH.4.1_1
14566,ETH,ETH.4_1,ETH.4.2_1
14567,ETH,ETH.4_1,ETH.4.3_1
14568,ETH,ETH.5_1,ETH.5.1_1
14569,ETH,ETH.6_1,ETH.6.1_1
14570,ETH,ETH.6_1,ETH.6.2_1
14571,ETH,ETH.6_1,ETH.6.3_1
14572,ETH,ETH.7_1,ETH.7.1_1
14573,ETH,ETH.8_1,ETH.8.1_1
14574,ETH,ETH.8_1,ETH.8.10_1
14575,ETH,ETH.8_1,ETH.8.11_1
14576,ETH,ETH.8_1,ETH.8.12_1
14577,ETH,ETH.8_1,ETH.8.13_1
14578,ETH,ETH.8_1,ETH.8.14_1
14579,ETH,ETH.8_1,ETH.8.15_1
14580,ETH,ETH.8_1,ETH.8.16_1
14581,ETH,ETH.8_1,ETH.8.17_1
14582,ETH,ETH.8_1,ETH.8.2_1
14583,ETH,ETH.8_1,ETH.8.3_1
14584,ETH,ETH.8_1,ETH.8.4_1
14585,ETH,ETH.8_1,ETH.8.5_1
14586,ETH,ETH.8_1,ETH.8.6_1
14587,ETH,ETH.8_1,ETH.8.7_1
14588,ETH,ETH.8_1,ETH.8.8_1
14589,ETH,ETH.8_1,ETH.8.9_1
14590,ETH,ETH.9_1,ETH.9.1_1
14591,ETH,ETH.9_1,ETH.9.2_1
14592,ETH,ETH.9_1,ETH.9.3_1
14593,ETH,ETH.9_1,ETH.9.4_1
14594,ETH,ETH.9_1,ETH.9.5_1
14595,ETH,ETH.9_1,ETH.9.6_1
14596,ETH,ETH.9_1,ETH.9.7_1
14597,ETH,ETH.9_1,ETH.9.8_1
14598,ETH,ETH.9_1,ETH.9.9_1
